,Time,Rad Flow,Fpv Close,Fpv Open,High,Bypass,BpvClose,BpvOpen,Class,Outlier
9584,41,2,83,0,42,3,41,41,0,0
9585,38,0,93,0,30,5,55,62,8,0
9586,51,0,87,0,50,-17,36,38,2,0
9587,37,0,81,0,26,5,44,55,10,0
9588,45,0,86,6,44,0,42,42,0,0
9589,51,0,83,1,50,0,32,33,2,0
9590,39,-2,77,-1,38,0,38,39,0,0
9591,41,0,77,0,42,31,36,35,0,0
9592,37,-1,80,0,-2,0,43,83,40,0
9593,81,0,85,0,-40,6,4,126,122,0
9594,45,-1,81,2,46,5,36,35,0,0
9595,48,0,88,-6,46,-3,40,42,2,0
9596,37,0,77,0,36,1629,39,41,2,0
9597,48,-5,77,0,46,0,30,31,2,0
9598,37,0,74,-3,34,0,37,41,4,0
9599,47,5,86,5,46,0,39,40,0,0
9600,42,-2,83,0,42,0,41,41,0,0
9601,52,1,88,0,52,-2,35,36,0,0
9602,41,5,89,-1,42,18,48,48,0,0
9603,50,1,81,0,50,0,30,32,2,0
9604,43,1,76,0,44,26,32,32,0,0
9605,37,0,75,0,24,11,38,52,14,0
9606,46,0,83,0,44,-12,37,39,2,0
9607,46,0,84,0,46,10,39,38,0,0
9608,56,0,97,0,56,3,40,40,0,0
9609,45,0,79,-5,46,25,33,32,0,0
9610,106,2,108,0,70,0,1,38,36,0
9611,37,0,78,0,24,29,41,55,14,0
9612,51,0,81,0,52,11,29,29,0,0
9613,81,-3,85,-6,-40,0,4,126,122,0
9614,44,1,82,-4,44,0,38,38,0,0
9615,42,-4,77,0,42,0,35,36,2,0
9616,48,0,78,0,46,-1,30,32,2,0
9617,49,0,106,4,46,-14,58,60,2,0
9618,37,0,76,-2,36,0,38,39,2,0
9619,41,-5,108,0,42,0,67,67,0,0
9620,37,0,77,0,28,-26,40,48,8,0
9621,55,-3,83,0,54,-5,27,28,2,0
9622,49,1,79,0,46,-2,30,32,2,0
9623,37,0,79,-3,36,-15,41,43,2,0
9624,41,0,78,-2,42,-4,37,37,0,0
9625,39,-1,77,7,38,0,38,38,0,0
9626,43,0,79,0,42,-2,35,37,2,0
9627,40,0,77,1,38,0,38,39,2,0
9628,42,-5,82,0,42,0,39,41,2,0
9629,44,0,84,0,44,11,41,41,0,0
9630,37,0,76,-6,28,-4,39,47,8,0
9631,49,3,106,0,46,-8,58,60,2,0
9632,47,0,84,7,46,0,38,38,0,0
9633,37,0,80,0,10,-7,43,70,26,0
9634,45,2,86,-5,44,0,40,42,2,0
9635,41,0,78,-2,42,-3,37,37,0,0
9636,46,5,79,0,46,13,33,32,0,0
9637,49,0,81,1,50,25,33,32,0,0
9638,45,0,82,-3,44,0,37,38,0,0
9639,42,0,81,-2,42,-4,39,39,0,0
9640,37,0,75,-7,36,0,38,39,0,0
9641,53,0,87,0,52,-9,34,35,2,0
9642,51,0,81,-1,52,4,30,30,0,0
9643,37,0,77,0,16,-17,41,62,22,0
9644,54,3,86,0,54,0,32,32,0,0
9645,37,0,86,0,36,-4,48,50,2,0
9646,37,4,82,0,36,0,45,46,0,0
9647,53,2,81,0,54,23,28,26,0,0
9648,45,1,81,0,46,25,35,34,0,0
9649,43,0,78,-4,42,0,35,37,2,0
9650,44,0,83,-2,44,0,39,39,0,0
9651,40,0,80,-2,38,-3,40,41,2,0
9652,43,0,81,3,42,-3,38,40,2,0
9653,37,0,107,8,26,0,69,81,12,0
9654,37,0,84,1,28,-15,47,55,8,0
9655,37,0,81,0,24,6,44,57,14,0
9656,48,-1,108,6,46,0,59,61,2,0
9657,37,3,76,6,34,0,39,43,4,0
9658,37,0,83,0,28,7,46,54,8,0
9659,43,5,84,0,42,0,42,43,2,0
9660,45,-2,83,0,44,0,38,39,0,0
9661,41,-1,79,0,38,-14,39,41,2,0
9662,44,-4,87,0,44,0,43,43,0,0
9663,48,-1,88,-6,46,-9,39,41,2,0
9664,41,0,85,0,42,1,44,44,0,0
9665,101,-2,102,0,70,-3,1,33,32,0
9666,37,0,104,-4,18,0,67,86,18,0
9667,37,0,100,0,36,-3,63,64,2,0
9668,37,0,79,0,0,-22,42,79,36,0
9669,56,-3,107,0,56,3,51,50,0,0
9670,37,0,104,-2,16,-11,67,88,22,0
9671,53,-1,81,0,54,0,27,26,0,0
9672,48,2,81,-2,46,0,33,34,2,0
9673,50,4,81,0,50,0,32,32,0,0
9674,39,5,75,0,38,0,35,36,0,0
9675,44,-5,86,0,44,12,43,42,0,0
9676,37,0,80,0,16,-26,43,65,22,0
9677,50,-3,101,-4,50,0,51,52,0,0
9678,46,1,80,0,44,-16,34,36,2,0
9679,52,-1,78,0,52,0,26,26,0,0
9680,37,0,78,0,0,5,41,78,36,0
9681,48,0,109,-4,46,0,61,63,2,0
9682,45,0,84,0,44,-4,39,41,2,0
9683,49,0,86,0,46,-21,37,39,2,0
9684,37,-1,80,-1,20,23,43,59,16,0
9685,45,0,76,0,46,14,30,29,0,0
9686,37,4,79,0,36,0,41,43,2,0
9687,49,2,86,0,46,-8,37,39,2,0
9688,44,0,86,0,42,-14,43,45,2,0
9689,44,-2,84,5,44,0,40,41,0,0
9690,37,0,83,0,30,22,46,52,6,0
9691,43,0,78,0,44,14,35,34,0,0
9692,41,-2,86,0,38,-22,46,48,2,0
9693,43,0,75,0,44,18,32,31,0,0
9694,41,-1,81,0,42,3,40,39,0,0
9695,56,0,95,-4,54,-29,40,41,2,0
9696,37,0,108,-5,34,-1,71,74,4,0
9697,46,0,82,0,44,-23,36,38,2,0
9698,51,0,85,0,52,2,34,33,0,0
9699,49,0,79,6,46,-5,30,32,2,0
9700,54,-1,81,1,54,0,27,27,0,0
9701,37,0,95,-1,8,-19,58,87,30,0
9702,43,0,84,-1,42,-14,41,43,2,0
9703,37,0,97,0,28,10,60,69,8,0
9704,37,0,78,1,10,-26,42,68,26,0
9705,45,-1,88,-1,44,12,43,44,2,0
9706,37,-5,78,0,-2,0,41,81,40,0
9707,37,0,79,0,2,-4,43,77,34,0
9708,57,1,82,2,56,0,25,25,0,0
9709,44,-1,95,0,44,0,52,51,0,0
9710,40,0,86,-5,38,0,46,48,2,0
9711,57,3,87,0,56,0,30,30,0,0
9712,37,0,79,0,38,20,41,40,0,0
9713,42,-2,83,-4,42,0,41,41,0,0
9714,37,0,78,0,12,22,41,65,24,0
9715,41,-3,89,0,42,0,48,48,0,0
9716,53,0,83,0,52,-18,30,32,2,0
9717,44,0,77,0,44,18,34,34,0,0
9718,56,0,86,0,56,26,31,30,0,0
9719,40,1,81,0,38,0,41,43,2,0
9720,53,5,87,0,54,1,34,33,0,0
9721,41,-1,77,7,42,0,36,35,0,0
9722,49,-1,84,0,50,1,35,35,0,0
9723,51,0,83,0,52,5,31,31,0,0
9724,37,0,74,0,30,5,37,43,6,0
9725,51,1,84,0,52,17,33,32,0,0
9726,37,0,106,-6,28,-9,69,78,8,0
9727,51,3,86,0,50,-22,35,37,2,0
9728,81,0,84,0,-20,-8,4,105,102,0
9729,46,0,81,0,44,-20,35,37,2,0
9730,37,0,79,0,24,-6,43,56,14,0
9731,45,0,89,-1,44,0,44,45,0,0
9732,37,0,78,0,2,-19,41,75,34,0
9733,49,-4,107,-1,50,0,58,58,0,0
9734,41,0,83,0,42,27,42,42,0,0
9735,49,2,84,0,50,20,35,35,0,0
9736,46,3,86,0,46,5,40,39,0,0
9737,51,0,86,-2,50,-2,36,37,2,0
9738,37,0,80,0,26,3,43,54,12,0
9739,51,4,88,0,50,0,37,39,2,0
9740,37,0,77,0,30,27,40,46,6,0
9741,54,-5,83,0,54,0,28,28,0,0
9742,37,0,81,0,30,16,45,50,6,0
9743,56,0,82,0,56,1,26,25,0,0
9744,44,-3,86,0,44,0,43,42,0,0
9745,37,0,77,2,36,5,41,41,0,0
9746,56,3,81,0,54,-10,25,27,2,0
9747,45,1,108,0,44,-12,62,64,2,0
9748,41,-2,108,0,38,-16,67,69,2,0
9749,37,0,79,0,24,-4,43,56,14,0
9750,51,0,83,0,52,3,31,31,0,0
9751,47,3,88,0,46,0,41,42,0,0
9752,49,0,81,-1,50,-2,32,32,0,0
9753,37,0,76,-1,28,-23,39,47,8,0
9754,45,0,78,-1,44,-8,33,34,2,0
9755,49,0,87,-2,50,25,38,38,0,0
9756,44,2,80,0,44,10,36,36,0,0
9757,44,0,79,-7,44,0,35,35,0,0
9758,55,0,86,0,54,-5,30,32,2,0
9759,37,0,77,2,38,30,39,38,0,0
9760,37,0,93,0,12,3,56,81,24,0
9761,84,0,88,0,-2,-13,3,90,88,0
9762,80,4,84,0,-36,12,4,121,116,0
9763,44,0,77,0,42,-27,34,36,2,0
9764,44,1,86,0,42,-23,42,44,2,0
9765,51,0,86,0,50,-9,36,37,2,0
9766,37,0,86,0,36,0,49,50,0,0
9767,55,0,83,3,54,0,28,29,0,0
9768,44,1,80,0,42,-24,36,39,2,0
9769,37,0,79,-4,12,0,42,66,24,0
9770,45,0,77,0,46,19,31,30,0,0
9771,55,5,85,0,54,0,31,31,0,0
9772,37,0,77,0,36,11,40,41,0,0
9773,44,-2,83,0,44,3,39,39,0,0
9774,37,0,86,0,36,-18,48,50,2,0
9775,43,0,81,0,44,30,37,37,0,0
9776,49,0,85,-3,50,0,36,36,0,0
9777,40,0,80,0,38,0,40,41,2,0
9778,45,-2,83,0,46,17,37,36,0,0
9779,51,0,85,0,50,-1,34,36,2,0
9780,48,-1,90,0,46,0,42,43,2,0
9781,48,1,106,-4,46,0,58,60,2,0
9782,56,0,83,0,56,0,26,26,0,0
9783,45,0,85,0,44,706,41,41,0,0
9784,43,0,86,-7,44,16,42,42,0,0
9785,37,-1,106,-3,36,-5,69,69,0,0
9786,45,-1,81,0,46,11,35,34,0,0
9787,49,0,85,0,46,-16,36,39,2,0
9788,57,0,92,0,56,0,35,35,0,0
9789,53,0,84,0,54,27,31,30,0,0
9790,48,2,80,-2,46,0,32,34,2,0
9791,56,0,86,0,56,9,31,30,0,0
9792,43,0,87,8,42,-9,44,46,2,0
9793,37,2,100,0,36,0,64,64,0,0
9794,41,0,81,-3,42,8,40,39,0,0
9795,56,0,89,0,56,6,33,32,0,0
9796,37,0,78,0,-4,-8,41,83,42,0
9797,49,0,86,0,50,2797,37,37,0,0
9798,47,2,77,0,46,-1,30,31,0,0
9799,45,0,78,0,44,-14,33,34,2,0
9800,41,0,88,0,38,-2,47,49,2,0
9801,101,0,102,0,72,12,1,30,28,0
9802,55,-1,85,0,54,-3,30,31,2,0
9803,39,1,83,2,38,0,44,44,0,0
9804,44,7,79,0,42,0,35,37,2,0
9805,37,0,77,0,36,-6,40,41,2,0
9806,55,4,79,0,54,0,24,24,0,0
9807,43,0,86,0,44,31,42,42,0,0
9808,41,0,81,0,38,-19,41,43,2,0
9809,41,0,87,0,38,-19,46,48,2,0
9810,52,0,86,0,54,31,34,32,0,0
9811,37,0,94,1,12,11,57,81,24,0
9812,48,0,78,-6,46,0,30,32,2,0
9813,55,-1,79,0,54,-2,23,24,2,0
9814,105,0,107,0,70,0,1,37,36,0
9815,56,0,92,0,56,7,36,35,0,0
9816,40,1,80,-4,38,0,40,41,2,0
9817,37,0,104,2,24,0,67,80,14,0
9818,51,5,78,0,50,0,27,29,2,0
9819,37,0,100,-6,28,0,64,72,8,0
9820,46,0,82,0,46,22,36,35,0,0
9821,37,0,76,0,34,-22,39,42,2,0
9822,55,1,82,0,54,-2,26,28,2,0
9823,42,0,86,3,42,0,44,45,2,0
9824,44,3,75,0,44,1,31,31,0,0
9825,46,0,81,5,46,0,35,34,0,0
9826,49,0,78,0,50,23,29,29,0,0
9827,37,0,104,0,28,9,66,75,8,0
9828,44,2,86,0,44,18,43,42,0,0
9829,47,0,100,0,46,0,53,54,0,0
9830,46,0,83,0,46,11,37,36,0,0
9831,41,0,83,1,38,-13,42,44,2,0
9832,47,0,88,0,46,0,40,41,0,0
9833,56,0,81,0,56,0,24,24,0,0
9834,37,0,97,-2,34,6,60,64,4,0
9835,37,0,80,8,6,-28,43,75,32,0
9836,41,-4,82,0,38,-14,41,43,2,0
9837,53,-1,108,0,52,-16,55,56,2,0
9838,37,0,75,0,36,0,37,39,2,0
9839,37,0,95,8,10,5,57,84,28,0
9840,43,0,83,0,44,24,39,39,0,0
9841,50,0,107,-1,50,0,57,58,0,0
9842,43,-1,81,0,44,20,37,37,0,0
9843,37,0,76,0,18,-17,40,58,18,0
9844,53,0,80,0,52,-5,27,28,2,0
9845,45,-5,77,0,44,0,32,33,0,0
9846,41,0,79,-1,42,14,39,38,0,0
9847,51,0,84,0,50,-21,33,35,2,0
9848,41,-1,86,0,38,-22,46,48,2,0
9849,56,0,92,0,56,3,35,35,0,0
9850,41,0,79,-2,42,1,38,38,0,0
9851,104,1,106,1,72,6,1,33,32,0
9852,41,0,84,0,38,-29,43,45,2,0
9853,51,-2,79,0,50,-10,28,30,2,0
9854,46,-2,84,0,46,0,38,38,0,0
9855,101,0,102,0,72,9,1,29,28,0
9856,49,0,83,0,50,2,34,34,0,0
9857,47,-4,82,0,46,0,34,35,0,0
9858,43,-4,77,0,42,0,35,36,2,0
9859,53,4,79,0,54,4,25,24,0,0
9860,44,0,79,-8,44,26,36,35,0,0
9861,37,-1,107,-8,26,0,70,81,12,0
9862,105,2,106,0,70,0,1,36,36,0
9863,53,0,88,0,52,-19,35,37,2,0
9864,44,0,95,0,44,7,52,51,0,0
9865,43,0,77,0,44,30,34,33,0,0
9866,37,0,80,0,18,15,43,62,18,0
9867,41,0,78,0,38,-7,37,39,2,0
9868,37,0,79,-2,8,19,43,72,28,0
9869,37,0,106,0,28,7,68,77,8,0
9870,45,-4,81,0,44,-8,35,37,2,0
9871,46,-3,90,0,46,0,44,44,0,0
9872,45,0,83,0,46,10,38,37,0,0
9873,45,-2,87,0,44,-3,42,43,2,0
9874,44,1,93,0,44,5,50,50,0,0
9875,56,0,81,2,54,-24,24,26,2,0
9876,37,0,91,0,16,-1,53,75,22,0
9877,37,3,83,-1,34,0,45,49,4,0
9878,41,0,83,0,38,-2,42,44,2,0
9879,38,0,90,0,8,2,52,82,30,0
9880,37,0,95,0,28,2,58,67,8,0
9881,53,-1,87,0,52,-16,34,35,2,0
9882,49,0,83,0,46,3,34,37,2,0
9883,41,-2,81,0,42,4,40,39,0,0
9884,49,0,76,-4,50,3,27,27,0,0
9885,40,0,87,6,38,0,47,48,2,0
9886,44,0,84,0,44,18,40,40,0,0
9887,47,0,83,1,46,0,35,36,0,0
9888,47,0,108,0,46,0,62,62,0,0
9889,51,0,84,0,50,-14,33,35,2,0
9890,37,2,82,3,-4,0,45,87,42,0
9891,53,0,82,0,54,26,29,28,0,0
9892,37,-4,82,4,-4,0,45,87,42,0
9893,46,5,81,0,46,5,35,35,0,0
9894,49,5,83,0,50,6,34,34,0,0
9895,37,0,101,-1,28,0,64,73,8,0
9896,45,0,86,-5,46,24,40,39,0,0
9897,49,0,86,0,46,-24,37,39,2,0
9898,37,0,76,0,34,27,39,42,2,0
9899,46,-1,77,0,46,0,32,31,0,0
9900,47,0,87,-4,46,0,40,41,0,0
9901,41,0,84,-1,42,-2,43,43,0,0
9902,37,1,76,-2,36,0,39,40,2,0
9903,66,0,112,-1,68,6,46,45,0,0
9904,45,0,83,0,46,14,38,37,0,0
9905,41,-2,80,0,38,-20,39,41,2,0
9906,44,3,82,0,44,0,38,38,0,0
9907,37,0,81,0,28,-7,44,52,8,0
9908,37,0,104,0,18,11,66,86,20,0
9909,41,0,83,0,42,12,41,41,0,0
9910,41,1,82,0,42,8,41,41,0,0
9911,45,0,78,0,46,24,33,32,0,0
9912,45,0,89,0,46,25,44,42,0,0
9913,59,0,86,0,60,10,28,27,0,0
9914,42,0,81,-6,42,0,39,40,0,0
9915,45,0,84,1,44,0,39,40,2,0
9916,46,0,77,-1,46,-1,31,30,0,0
9917,46,2,84,-4,44,-25,39,41,2,0
9918,46,-4,107,0,46,0,61,60,0,0
9919,64,0,111,0,62,0,47,49,2,0
9920,49,3,77,0,50,4,28,28,0,0
9921,43,0,79,-4,42,-7,35,37,2,0
9922,55,-2,95,-7,54,-9,40,41,2,0
9923,37,0,76,-1,34,0,39,42,2,0
9924,37,-5,76,0,36,-22,39,40,2,0
9925,46,0,86,0,46,13,41,40,0,0
9926,43,0,78,-1,42,-2,35,37,2,0
9927,41,0,83,4,42,0,42,42,0,0
9928,39,4,77,2,38,0,38,39,0,0
9929,37,0,79,-7,18,0,43,61,18,0
9930,49,0,78,0,46,-1,29,32,2,0
9931,41,2,85,5,42,12,44,44,0,0
9932,107,-1,108,0,72,1,1,36,34,0
9933,64,0,113,1,64,21,49,48,0,0
9934,41,0,78,0,42,14,37,37,0,0
9935,45,4,102,0,44,0,57,58,2,0
9936,45,0,82,1,46,25,37,35,0,0
9937,61,0,111,0,60,-6,50,52,2,0
9938,49,1,86,0,50,8,38,37,0,0
9939,50,-4,107,0,50,0,57,58,0,0
9940,37,-5,82,0,38,10,45,43,0,0
9941,41,0,83,0,38,-4,42,44,2,0
9942,48,0,106,0,46,-7,58,60,2,0
9943,54,0,77,0,54,0,24,23,0,0
9944,37,0,74,0,28,6,38,46,8,0
9945,37,0,108,0,34,-20,71,75,4,0
9946,37,0,75,-4,24,0,38,52,14,0
9947,43,0,86,-1,42,0,43,45,2,0
9948,41,0,81,0,42,6,39,39,0,0
9949,37,0,108,0,30,-6,71,77,6,0
9950,49,0,88,0,50,0,39,39,0,0
9951,63,0,112,6,62,0,49,50,0,0
9952,43,-1,81,0,44,14,37,37,0,0
9953,43,0,80,-2,42,-2,37,39,2,0
9954,45,0,83,-1,44,-13,37,39,2,0
9955,46,0,79,0,44,-24,34,35,2,0
9956,44,-5,81,1,44,2,37,37,0,0
9957,51,0,77,0,50,-21,26,28,2,0
9958,43,-2,76,0,42,-17,33,35,2,0
9959,52,0,84,5,52,0,32,32,0,0
9960,52,2,80,4,52,0,28,28,0,0
9961,56,0,82,0,56,25,26,25,0,0
9962,37,0,80,0,20,-2,43,59,16,0
9963,55,3,79,0,54,0,25,25,0,0
9964,49,-1,81,0,46,-16,33,35,2,0
9965,49,0,83,0,46,-4,34,36,2,0
9966,43,0,81,5,42,-3,38,40,2,0
9967,45,-3,76,0,44,0,31,32,2,0
9968,56,0,86,2,54,-19,31,32,2,0
9969,37,5,77,0,-22,0,40,101,60,0
9970,37,0,77,0,24,11,40,54,14,0
9971,37,4,80,4,-2,0,43,83,40,0
9972,43,-1,89,-4,42,-6,46,48,2,0
9973,49,1,90,0,50,14,42,41,0,0
9974,43,-1,96,-3,42,104,53,55,2,0
9975,41,0,78,0,42,29,37,37,0,0
9976,37,0,79,0,34,-10,43,46,2,0
9977,43,0,83,2,42,0,40,42,2,0
9978,49,0,77,4,50,17,28,28,0,0
9979,38,0,107,2,38,0,69,68,0,0
9980,37,0,83,6,-4,0,46,88,42,0
9981,44,0,81,5,44,6,37,37,0,0
9982,44,0,79,0,42,-26,35,37,2,0
9983,44,1,80,0,42,-17,36,39,2,0
9984,37,0,79,0,16,11,42,64,22,0
9985,42,-4,85,0,42,0,43,44,2,0
9986,37,0,78,3,16,0,41,63,22,0
9987,49,-3,77,0,50,14,29,28,0,0
9988,44,-1,84,3,44,0,40,41,0,0
9989,37,0,74,0,26,-14,38,48,10,0
9990,53,-2,81,0,54,10,28,26,0,0
9991,37,0,77,0,28,14,40,48,8,0
9992,45,0,84,0,44,0,39,40,2,0
9993,44,0,86,0,42,-14,42,44,2,0
9994,42,1,86,3,42,0,44,45,2,0
9995,37,0,77,-2,34,-12,40,44,4,0
9996,46,0,83,8,46,0,36,36,0,0
9997,41,0,86,1,42,1,45,45,0,0
9998,46,0,81,0,46,-2,35,34,0,0
9999,41,0,88,4,38,-7,47,49,2,0
10000,37,0,77,0,28,28,41,49,8,0
10001,46,-1,84,-2,46,-3,38,38,0,0
10002,37,0,97,0,30,-5,60,66,6,0
10003,37,0,78,0,12,-22,42,65,24,0
10004,37,0,76,0,26,-26,39,50,10,0
10005,45,0,83,0,44,-12,37,39,2,0
10006,43,-3,81,0,42,-2,38,40,2,0
10007,51,-1,102,0,50,-9,51,53,2,0
10008,45,-2,77,0,44,0,32,33,2,0
10009,37,0,103,0,24,17,66,80,14,0
10010,52,1,79,5,52,0,27,27,0,0
10011,37,0,77,0,30,-25,40,46,6,0
10012,37,0,76,2,30,-30,40,45,6,0
10013,45,0,84,1,44,-11,39,41,2,0
10014,43,0,81,-1,44,15,37,37,0,0
10015,52,-4,88,0,52,-1,36,37,0,0
10016,46,0,79,0,46,13,33,32,0,0
10017,46,-4,90,0,44,-30,44,46,2,0
10018,53,0,83,0,54,10,30,29,0,0
10019,37,0,82,0,10,31,45,72,26,0
10020,45,-6,83,0,44,66,38,39,0,0
10021,38,-2,79,-1,38,0,41,40,0,0
10022,47,-3,86,0,46,0,39,40,0,0
10023,38,3,76,0,38,19,38,37,0,0
10024,51,0,87,0,50,-11,36,38,2,0
10025,44,0,78,0,44,15,34,34,0,0
10026,53,0,108,0,52,-16,55,56,2,0
10027,51,0,86,-1,50,-3,36,37,2,0
10028,40,-5,86,0,38,0,46,47,2,0
10029,80,4,84,1,-36,0,4,121,116,0
10030,43,0,79,0,42,-4,36,38,2,0
10031,37,0,83,0,10,-13,46,72,26,0
10032,37,0,75,0,28,-8,38,46,8,0
10033,53,0,84,0,52,-23,31,32,2,0
10034,56,0,96,0,54,1,40,42,2,0
10035,44,-64,82,0,44,-1,38,38,0,0
10036,41,0,86,3,42,20,46,45,0,0
10037,45,-1,88,0,46,21,42,41,0,0
10038,42,4,81,0,42,0,38,39,2,0
10039,46,0,85,-5,46,10,39,39,0,0
10040,55,0,96,3,54,0,41,42,2,0
10041,41,0,78,1,42,0,37,37,0,0
10042,37,0,105,0,34,14,68,71,4,0
10043,38,-3,78,0,-2,-5,40,81,40,0
10044,41,0,79,0,38,-22,39,41,2,0
10045,56,0,86,0,56,5,30,29,0,0
10046,56,0,95,0,56,7,40,39,0,0
10047,40,0,77,-6,38,0,37,38,2,0
10048,37,0,83,0,34,24,46,49,4,0
10049,37,0,75,-3,26,-2,38,49,10,0
10050,51,-5,88,0,50,-13,37,39,2,0
10051,37,0,79,0,0,2,42,79,36,0
10052,58,-1,86,0,60,30,28,27,0,0
10053,37,0,81,0,26,8,45,55,10,0
10054,37,0,76,0,30,13,39,45,6,0
10055,56,0,81,3,56,0,24,24,0,0
10056,46,0,78,-3,46,0,32,32,0,0
10057,55,0,83,-1,54,0,29,29,0,0
10058,37,0,105,1,20,-8,68,84,16,0
10059,37,0,83,0,10,19,46,72,26,0
10060,55,-1,96,-3,54,-4,41,42,2,0
10061,41,0,79,6,42,11,39,38,0,0
10062,46,0,86,3,46,2,40,39,0,0
10063,41,3,77,0,42,31,37,36,0,0
10064,37,0,76,8,30,0,40,45,6,0
10065,51,0,85,0,52,7,34,33,0,0
10066,53,0,79,0,54,4,26,24,0,0
10067,44,0,88,-1,44,0,44,44,0,0
10068,48,1,79,0,46,0,31,32,2,0
10069,41,0,83,0,42,5,42,41,0,0
10070,37,4,79,0,0,0,41,79,38,0
10071,41,0,81,0,42,13,40,40,0,0
10072,45,0,87,-1,44,-1,42,43,2,0
10073,47,0,86,-7,46,0,40,40,0,0
10074,58,-2,86,0,60,28,27,26,0,0
10075,40,2,76,0,38,0,36,37,2,0
10076,37,0,77,0,26,-4,40,51,10,0
10077,37,0,104,0,18,0,67,86,18,0
10078,42,-5,79,0,42,0,36,37,2,0
10079,37,0,77,4,34,0,40,44,4,0
10080,42,4,78,-7,42,0,36,37,0,0
10081,44,0,82,0,44,12,38,38,0,0
10082,37,0,76,-1,30,8,39,45,6,0
10083,53,0,88,0,52,-9,35,37,2,0
10084,37,0,74,-2,28,0,38,46,8,0
10085,37,0,77,3,34,-12,41,44,2,0
10086,37,0,97,-7,34,16,60,64,4,0
10087,45,0,77,0,46,10,31,30,0,0
10088,52,5,80,0,52,0,27,28,0,0
10089,37,0,78,0,12,-13,42,65,24,0
10090,55,-2,86,0,54,-9,31,32,2,0
10091,56,-3,96,0,54,0,40,42,2,0
10092,37,0,98,0,30,-11,61,67,6,0
10093,41,0,88,3,38,-8,47,49,2,0
10094,43,1,86,0,42,-3,42,44,2,0
10095,37,0,79,0,24,6,42,55,14,0
10096,37,0,79,5,0,-27,42,79,36,0
10097,44,2,83,-1,44,0,38,39,0,0
10098,37,0,75,0,34,16,38,41,4,0
10099,45,0,87,0,46,28,42,41,0,0
10100,43,0,77,0,42,-20,34,35,2,0
10101,49,1,88,0,50,6,39,39,0,0
10102,44,2,75,0,42,-13,31,34,2,0
10103,37,0,104,0,28,21,67,75,8,0
10104,37,-1,77,1,36,29,40,41,0,0
10105,56,0,78,0,54,-3,22,24,2,0
10106,39,0,79,0,38,0,39,40,0,0
10107,58,0,97,4,56,0,39,40,2,0
10108,37,-2,106,-5,30,839,69,75,6,0
10109,51,-3,81,0,52,0,30,30,0,0
10110,37,0,81,0,24,-25,44,57,14,0
10111,45,-5,93,0,44,0,48,50,2,0
10112,49,5,83,0,50,17,34,33,0,0
10113,41,0,79,0,42,22,39,38,0,0
10114,41,3,93,0,42,16,52,52,0,0
10115,53,3,81,0,54,27,28,27,0,0
10116,37,0,76,0,30,-30,39,45,6,0
10117,40,1,81,2,38,0,41,43,2,0
10118,49,-1,107,0,46,-25,58,60,2,0
10119,50,-1,77,0,50,0,27,28,2,0
10120,53,2,86,0,54,1,32,32,0,0
10121,37,0,76,3,28,6,40,48,8,0
10122,38,0,77,-3,38,0,39,38,0,0
10123,37,0,82,0,18,-13,45,64,18,0
10124,45,0,106,-5,44,0,61,62,2,0
10125,37,0,105,0,34,23,68,71,4,0
10126,49,3,77,0,50,2,28,28,0,0
10127,37,-1,75,-4,28,-7,38,46,8,0
10128,45,1,76,-2,44,0,31,32,0,0
10129,37,0,77,0,26,0,40,51,10,0
10130,48,1,88,0,46,0,40,41,2,0
10131,37,-1,76,0,36,-17,38,39,2,0
10132,56,2,86,0,54,-14,30,32,2,0
10133,37,0,107,0,26,-6,69,81,12,0
10134,55,-3,83,0,54,-4,28,29,2,0
10135,44,1,80,0,44,9,36,36,0,0
10136,37,0,77,0,26,10,40,51,12,0
10137,59,-2,84,0,60,0,25,24,0,0
10138,45,0,89,0,44,-20,44,45,2,0
10139,104,-1,105,0,72,7,1,33,32,0
10140,43,0,84,0,44,29,41,41,0,0
10141,46,2,87,0,46,8,41,41,0,0
10142,41,0,83,0,42,18,41,41,0,0
10143,50,-2,83,0,50,0,33,34,2,0
10144,41,0,76,0,38,-16,35,37,2,0
10145,55,0,79,0,54,-3,23,24,2,0
10146,37,0,81,0,20,-26,44,60,16,0
10147,51,0,78,0,52,11,27,26,0,0
10148,57,-1,83,1,56,0,25,26,0,0
10149,50,0,81,-2,50,-3,30,32,2,0
10150,46,0,90,0,46,8,44,44,0,0
10151,43,0,81,0,42,-17,38,40,2,0
10152,37,0,83,0,36,13,46,46,0,0
10153,46,-1,76,0,46,3,30,30,0,0
10154,46,0,78,0,46,8,32,32,0,0
10155,37,0,76,-1,24,1,39,52,14,0
10156,56,-2,92,0,56,4,36,35,0,0
10157,37,0,77,2,24,-1,40,54,14,0
10158,37,0,101,0,28,-5,64,73,8,0
10159,42,0,79,-3,42,0,36,37,2,0
10160,56,0,85,0,56,3,29,28,0,0
10161,38,-1,86,0,38,0,48,47,0,0
10162,37,-1,77,0,38,11,39,38,0,0
10163,37,0,75,0,34,2,38,41,4,0
10164,37,-2,79,0,24,11,42,55,14,0
10165,46,0,76,0,46,15,30,30,0,0
10166,37,0,76,-4,28,-10,39,47,8,0
10167,37,0,78,0,-2,-3,42,81,40,0
10168,37,0,97,-6,28,0,60,69,8,0
10169,37,0,104,0,24,0,67,80,14,0
10170,41,0,77,0,38,-17,37,39,2,0
